學年度,學校類別,學校代碼,學校名稱,等級別,原住民在學數,全體在學數,原住民佔比
107,大專校院,1072,大華科技大學,碩士班,0,9.0,0.0
107,大專校院,1073,醒吾科技大學,二專,0,,
107,大專校院,1073,醒吾科技大學,五專,11,806.0,0.01365
107,大專校院,1073,醒吾科技大學,博士班,0,,
107,大專校院,1073,醒吾科技大學,學士班,424,7120.0,0.05955
107,大專校院,1073,醒吾科技大學,碩士班,16,171.0,0.09357
107,大專校院,1074,南榮科技大學,二專,2,61.0,0.03279
107,大專校院,1074,南榮科技大學,五專,3,108.0,0.02778
107,大專校院,1074,南榮科技大學,博士班,0,,
107,大專校院,1074,南榮科技大學,學士班,21,1426.0,0.01473
107,大專校院,1074,南榮科技大學,碩士班,1,55.0,0.01818
107,大專校院,1075,文藻外語大學,二專,0,,
107,大專校院,1075,文藻外語大學,五專,44,1625.0,0.02708
107,大專校院,1075,文藻外語大學,博士班,0,,
107,大專校院,1075,文藻外語大學,學士班,101,7585.0,0.01332
107,大專校院,1075,文藻外語大學,碩士班,2,227.0,0.00881
107,大專校院,1076,華夏科技大學,二專,6,234.0,0.02564
107,大專校院,1076,華夏科技大學,五專,3,603.0,0.00498
107,大專校院,1076,華夏科技大學,博士班,0,,
107,大專校院,1076,華夏科技大學,學士班,43,3422.0,0.01257
107,大專校院,1076,華夏科技大學,碩士班,0,107.0,0.0
107,大專校院,1077,慈濟科技大學,二專,0,,
107,大專校院,1077,慈濟科技大學,五專,602,1293.0,0.46558
107,大專校院,1077,慈濟科技大學,博士班,0,,
107,大專校院,1077,慈濟科技大學,學士班,213,1647.0,0.12933
107,大專校院,1077,慈濟科技大學,碩士班,1,39.0,0.02564
107,大專校院,1078,致理科技大學,二專,0,1.0,0.0
107,大專校院,1078,致理科技大學,五專,17,1614.0,0.01053
107,大專校院,1078,致理科技大學,博士班,0,,
107,大專校院,1078,致理科技大學,學士班,138,9797.0,0.01409
107,大專校院,1078,致理科技大學,碩士班,0,97.0,0.0
107,大專校院,1079,康寧大學,二專,7,274.0,0.02555
107,大專校院,1079,康寧大學,五專,46,2863.0,0.01607
107,大專校院,1079,康寧大學,博士班,0,,
107,大專校院,1079,康寧大學,學士班,64,950.0,0.06737
107,大專校院,1079,康寧大學,碩士班,3,217.0,0.01382
107,大專校院,1080,宏國德霖科技大學,二專,2,185.0,0.01081
107,大專校院,1080,宏國德霖科技大學,五專,11,1332.0,0.00826
107,大專校院,1080,宏國德霖科技大學,博士班,0,,
107,大專校院,1080,宏國德霖科技大學,學士班,112,4827.0,0.0232
107,大專校院,1080,宏國德霖科技大學,碩士班,0,,
107,大專校院,1081,東方設計大學,二專,0,,
107,大專校院,1081,東方設計大學,五專,25,1193.0,0.02096
107,大專校院,1081,東方設計大學,博士班,0,31.0,0.0
107,大專校院,1081,東方設計大學,學士班,30,1444.0,0.02078
107,大專校院,1081,東方設計大學,碩士班,2,164.0,0.0122
107,大專校院,1082,崇右影藝科技大學,二專,0,,
107,大專校院,1082,崇右影藝科技大學,五專,4,155.0,0.02581
107,大專校院,1082,崇右影藝科技大學,博士班,0,,
107,大專校院,1082,崇右影藝科技大學,學士班,169,2174.0,0.07774
107,大專校院,1082,崇右影藝科技大學,碩士班,0,86.0,0.0
107,大專校院,1083,台北海洋科技大學,二專,5,158.0,0.03165
107,大專校院,1083,台北海洋科技大學,五專,25,1058.0,0.02363
107,大專校院,1083,台北海洋科技大學,博士班,0,,
107,大專校院,1083,台北海洋科技大學,學士班,105,3507.0,0.02994
107,大專校院,1083,台北海洋科技大學,碩士班,0,133.0,0.0
107,大專校院,1125,中信金融管理學院,二專,0,,
107,大專校院,1125,中信金融管理學院,五專,0,,
107,大專校院,1125,中信金融管理學院,博士班,0,,
107,大專校院,1125,中信金融管理學院,學士班,23,588.0,0.03912
107,大專校院,1125,中信金融管理學院,碩士班,1,73.0,0.0137
107,大專校院,1148,大漢技術學院,二專,66,142.0,0.46479
107,大專校院,1148,大漢技術學院,五專,0,,
107,大專校院,1148,大漢技術學院,博士班,0,,
107,大專校院,1148,大漢技術學院,學士班,347,935.0,0.37112
107,大專校院,1148,大漢技術學院,碩士班,22,86.0,0.25581
107,大專校院,1159,和春技術學院,二專,22,241.0,0.09129
107,大專校院,1159,和春技術學院,五專,1,190.0,0.00526
107,大專校院,1159,和春技術學院,博士班,0,,
107,大專校院,1159,和春技術學院,學士班,93,1000.0,0.093
107,大專校院,1159,和春技術學院,碩士班,1,15.0,0.06667
107,大專校院,1166,亞東技術學院,二專,0,,
107,大專校院,1166,亞東技術學院,五專,0,,
107,大專校院,1166,亞東技術學院,博士班,0,,
107,大專校院,1166,亞東技術學院,學士班,46,4479.0,0.01027
107,大專校院,1166,亞東技術學院,碩士班,0,43.0,0.0
107,大專校院,1168,南亞技術學院,二專,2,37.0,0.05405
107,大專校院,1168,南亞技術學院,五專,10,327.0,0.03058
107,大專校院,1168,南亞技術學院,博士班,0,,
107,大專校院,1168,南亞技術學院,學士班,141,2620.0,0.05382
107,大專校院,1168,南亞技術學院,碩士班,0,26.0,0.0
107,大專校院,1176,稻江科技暨管理學院,二專,0,,
107,大專校院,1176,稻江科技暨管理學院,五專,0,,
107,大專校院,1176,稻江科技暨管理學院,博士班,0,,
107,大專校院,1176,稻江科技暨管理學院,學士班,106,2194.0,0.04831
107,大專校院,1176,稻江科技暨管理學院,碩士班,10,140.0,0.07143
107,大專校院,1182,蘭陽技術學院,二專,0,,
107,大專校院,1182,蘭陽技術學院,五專,28,405.0,0.06914
107,大專校院,1182,蘭陽技術學院,博士班,0,,
107,大專校院,1182,蘭陽技術學院,學士班,53,516.0,0.10271
107,大專校院,1182,蘭陽技術學院,碩士班,0,,
107,大專校院,1183,黎明技術學院,二專,0,62.0,0.0
107,大專校院,1183,黎明技術學院,五專,2,583.0,0.00343
107,大專校院,1183,黎明技術學院,博士班,0,,
107,大專校院,1183,黎明技術學院,學士班,133,4280.0,0.03107
107,大專校院,1183,黎明技術學院,碩士班,0,,
107,大專校院,1185,經國管理暨健康學院,二專,0,,
107,大專校院,1185,經國管理暨健康學院,五專,44,1305.0,0.03372
107,大專校院,1185,經國管理暨健康學院,博士班,0,,
107,大專校院,1185,經國管理暨健康學院,學士班,74,2356.0,0.03141
107,大專校院,1185,經國管理暨健康學院,碩士班,2,71.0,0.02817
107,大專校院,1188,大同技術學院,二專,0,6.0,0.0
107,大專校院,1188,大同技術學院,五專,5,135.0,0.03704
107,大專校院,1188,大同技術學院,博士班,0,,
107,大專校院,1188,大同技術學院,學士班,133,1662.0,0.08002
107,大專校院,1188,大同技術學院,碩士班,0,,
107,大專校院,1192,臺灣觀光學院,二專,9,40.0,0.225
107,大專校院,1192,臺灣觀光學院,五專,39,133.0,0.29323
107,大專校院,1192,臺灣觀光學院,博士班,0,,
107,大專校院,1192,臺灣觀光學院,學士班,147,550.0,0.26727
107,大專校院,1192,臺灣觀光學院,碩士班,4,28.0,0.14286
107,大專校院,1195,馬偕醫學院,二專,0,,
107,大專校院,1195,馬偕醫學院,五專,0,,
107,大專校院,1195,馬偕醫學院,博士班,0,,
107,大專校院,1195,馬偕醫學院,學士班,22,661.0,0.03328
107,大專校院,1195,馬偕醫學院,碩士班,0,47.0,0.0
107,大專校院,1196,法鼓文理學院,二專,0,,
107,大專校院,1196,法鼓文理學院,五專,0,,
107,大專校院,1196,法鼓文理學院,博士班,0,17.0,0.0
107,大專校院,1196,法鼓文理學院,學士班,0,57.0,0.0
107,大專校院,1196,法鼓文理學院,碩士班,0,206.0,0.0
107,大專校院,1282,馬偕醫護管理專科學校,二專,0,344.0,0.0
107,大專校院,1282,馬偕醫護管理專科學校,五專,368,3932.0,0.09359
107,大專校院,1282,馬偕醫護管理專科學校,博士班,0,,
107,大專校院,1282,馬偕醫護管理專科學校,學士班,0,,
107,大專校院,1282,馬偕醫護管理專科學校,碩士班,0,,
107,大專校院,1283,仁德醫護管理專科學校,二專,5,352.0,0.0142
107,大專校院,1283,仁德醫護管理專科學校,五專,232,6073.0,0.0382
107,大專校院,1283,仁德醫護管理專科學校,博士班,0,,
107,大專校院,1283,仁德醫護管理專科學校,學士班,0,,
107,大專校院,1283,仁德醫護管理專科學校,碩士班,0,,
107,大專校院,1284,樹人醫護管理專科學校,二專,1,529.0,0.00189
107,大專校院,1284,樹人醫護管理專科學校,五專,239,6620.0,0.0361
107,大專校院,1284,樹人醫護管理專科學校,博士班,0,,
107,大專校院,1284,樹人醫護管理專科學校,學士班,0,,
107,大專校院,1284,樹人醫護管理專科學校,碩士班,0,,
107,大專校院,1285,慈惠醫護管理專科學校,二專,49,363.0,0.13499
107,大專校院,1285,慈惠醫護管理專科學校,五專,557,4677.0,0.11909
107,大專校院,1285,慈惠醫護管理專科學校,博士班,0,,
107,大專校院,1285,慈惠醫護管理專科學校,學士班,0,,
107,大專校院,1285,慈惠醫護管理專科學校,碩士班,0,,
107,大專校院,1286,耕莘健康管理專科學校,二專,2,106.0,0.01887
107,大專校院,1286,耕莘健康管理專科學校,五專,204,4987.0,0.04091
107,大專校院,1286,耕莘健康管理專科學校,博士班,0,,
107,大專校院,1286,耕莘健康管理專科學校,學士班,0,,
107,大專校院,1286,耕莘健康管理專科學校,碩士班,0,,
107,大專校院,1287,敏惠醫護管理專科學校,二專,0,,
107,大專校院,1287,敏惠醫護管理專科學校,五專,71,3869.0,0.01835
107,大專校院,1287,敏惠醫護管理專科學校,博士班,0,,
107,大專校院,1287,敏惠醫護管理專科學校,學士班,0,,
107,大專校院,1287,敏惠醫護管理專科學校,碩士班,0,,
107,大專校院,1289,育英醫護管理專科學校,二專,0,,
107,大專校院,1289,育英醫護管理專科學校,五專,41,2013.0,0.02037
107,大專校院,1289,育英醫護管理專科學校,博士班,0,,
107,大專校院,1289,育英醫護管理專科學校,學士班,0,,
107,大專校院,1289,育英醫護管理專科學校,碩士班,0,,
107,大專校院,1291,聖母醫護管理專科學校,二專,0,,
107,大專校院,1291,聖母醫護管理專科學校,五專,290,2777.0,0.10443
107,大專校院,1291,聖母醫護管理專科學校,博士班,0,,
107,大專校院,1291,聖母醫護管理專科學校,學士班,0,,
107,大專校院,1291,聖母醫護管理專科學校,碩士班,0,,
107,大專校院,1292,新生醫護管理專科學校,二專,9,94.0,0.09574
107,大專校院,1292,新生醫護管理專科學校,五專,509,5964.0,0.08535
107,大專校院,1292,新生醫護管理專科學校,博士班,0,,
107,大專校院,1292,新生醫護管理專科學校,學士班,0,,
107,大專校院,1292,新生醫護管理專科學校,碩士班,0,,
107,大專校院,1293,崇仁醫護管理專科學校,二專,0,,
107,大專校院,1293,崇仁醫護管理專科學校,五專,22,3392.0,0.00649
107,大專校院,1293,崇仁醫護管理專科學校,博士班,0,,
107,大專校院,1293,崇仁醫護管理專科學校,學士班,0,,
107,大專校院,1293,崇仁醫護管理專科學校,碩士班,0,,
107,空大及進修學校,1A01,高苑科技大學附設進修專校,二專,1,,
107,空大及進修學校,1A01,高苑科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A01,高苑科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A01,高苑科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A01,高苑科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A02,和春技術學院附設進修專校,二專,1,,
107,空大及進修學校,1A02,和春技術學院附設進修專校,五專,0,,
107,空大及進修學校,1A02,和春技術學院附設進修專校,博士班,0,,
107,空大及進修學校,1A02,和春技術學院附設進修專校,學士班,0,,
107,空大及進修學校,1A02,和春技術學院附設進修專校,碩士班,0,,
107,空大及進修學校,1A03,環球科技大學附設進修專校,二專,32,,
107,空大及進修學校,1A03,環球科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A03,環球科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A03,環球科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A03,環球科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A05,景文科技大學附設進修專校,二專,3,,
107,空大及進修學校,1A05,景文科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A05,景文科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A05,景文科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A05,景文科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A06,中州科技大學附設進修專校,二專,1,,
107,空大及進修學校,1A06,中州科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A06,中州科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A06,中州科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A06,中州科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A07,美和科技大學附設進修專校,二專,52,,
107,空大及進修學校,1A07,美和科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A07,美和科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A07,美和科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A07,美和科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A08,南開科技大學附設進修專校,二專,2,,
107,空大及進修學校,1A08,南開科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A08,南開科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A08,南開科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A08,南開科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A09,東方設計大學附設進修專校,二專,18,,
107,空大及進修學校,1A09,東方設計大學附設進修專校,五專,0,,
107,空大及進修學校,1A09,東方設計大學附設進修專校,博士班,0,,
107,空大及進修學校,1A09,東方設計大學附設進修專校,學士班,0,,
107,空大及進修學校,1A09,東方設計大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A10,遠東科技大學附設進修專校,二專,1,,
107,空大及進修學校,1A10,遠東科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A10,遠東科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A10,遠東科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A10,遠東科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A11,吳鳳科技大學附設進修專校,二專,3,,
107,空大及進修學校,1A11,吳鳳科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A11,吳鳳科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A11,吳鳳科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A11,吳鳳科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A14,醒吾科技大學附設進修專校,二專,13,,
107,空大及進修學校,1A14,醒吾科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A14,醒吾科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A14,醒吾科技大學附設進修專校,學士班,0,,
107,空大及進修學校,1A14,醒吾科技大學附設進修專校,碩士班,0,,
107,空大及進修學校,1A15,蘭陽技術學院附設進修專校,二專,8,,
107,空大及進修學校,1A15,蘭陽技術學院附設進修專校,五專,0,,
107,空大及進修學校,1A15,蘭陽技術學院附設進修專校,博士班,0,,
107,空大及進修學校,1A15,蘭陽技術學院附設進修專校,學士班,0,,
107,空大及進修學校,1A15,蘭陽技術學院附設進修專校,碩士班,0,,
107,空大及進修學校,1A16,修平科技大學附設進修專校,二專,3,,
107,空大及進修學校,1A16,修平科技大學附設進修專校,五專,0,,
107,空大及進修學校,1A16,修平科技大學附設進修專校,博士班,0,,
107,空大及進修學校,1A16,修平科技大學附設進修專校,學士班,0,,
