縣市代碼,縣市,年齡組,性別,教育程度,人數,資料時間
64000,高雄市,25-34歲,男,自修,1,113Y12M
64000,高雄市,25-34歲,男,高中職,1239,113Y12M
64000,高雄市,35-44歲,女,不識字,0,113Y12M
64000,高雄市,35-44歲,女,博士,7,113Y12M
64000,高雄市,35-44歲,女,國中初職,300,113Y12M
64000,高雄市,35-44歲,女,大學院校,1068,113Y12M
64000,高雄市,35-44歲,女,專科,386,113Y12M
64000,高雄市,35-44歲,女,小學,24,113Y12M
64000,高雄市,35-44歲,女,未詳,0,113Y12M
64000,高雄市,35-44歲,女,碩士,168,113Y12M
64000,高雄市,35-44歲,女,自修,0,113Y12M
64000,高雄市,35-44歲,女,高中職,1130,113Y12M
64000,高雄市,35-44歲,男,不識字,2,113Y12M
64000,高雄市,35-44歲,男,博士,9,113Y12M
64000,高雄市,35-44歲,男,國中初職,335,113Y12M
64000,高雄市,35-44歲,男,大學院校,855,113Y12M
64000,高雄市,35-44歲,男,專科,226,113Y12M
64000,高雄市,35-44歲,男,小學,18,113Y12M
64000,高雄市,35-44歲,男,未詳,0,113Y12M
64000,高雄市,35-44歲,男,碩士,129,113Y12M
64000,高雄市,35-44歲,男,自修,0,113Y12M
64000,高雄市,35-44歲,男,高中職,1281,113Y12M
64000,高雄市,45-54歲,女,不識字,2,113Y12M
64000,高雄市,45-54歲,女,博士,7,113Y12M
64000,高雄市,45-54歲,女,國中初職,486,113Y12M
64000,高雄市,45-54歲,女,大學院校,474,113Y12M
64000,高雄市,45-54歲,女,專科,369,113Y12M
64000,高雄市,45-54歲,女,小學,130,113Y12M
64000,高雄市,45-54歲,女,未詳,0,113Y12M
64000,高雄市,45-54歲,女,碩士,143,113Y12M
64000,高雄市,45-54歲,女,自修,1,113Y12M
64000,高雄市,45-54歲,女,高中職,1243,113Y12M
64000,高雄市,45-54歲,男,不識字,3,113Y12M
64000,高雄市,45-54歲,男,博士,15,113Y12M
64000,高雄市,45-54歲,男,國中初職,523,113Y12M
64000,高雄市,45-54歲,男,大學院校,315,113Y12M
64000,高雄市,45-54歲,男,專科,275,113Y12M
64000,高雄市,45-54歲,男,小學,93,113Y12M
64000,高雄市,45-54歲,男,未詳,0,113Y12M
64000,高雄市,45-54歲,男,碩士,109,113Y12M
64000,高雄市,45-54歲,男,自修,0,113Y12M
64000,高雄市,45-54歲,男,高中職,1149,113Y12M
64000,高雄市,55-64歲,女,不識字,7,113Y12M
64000,高雄市,55-64歲,女,博士,9,113Y12M
64000,高雄市,55-64歲,女,國中初職,654,113Y12M
64000,高雄市,55-64歲,女,大學院校,156,113Y12M
64000,高雄市,55-64歲,女,專科,157,113Y12M
64000,高雄市,55-64歲,女,小學,459,113Y12M
64000,高雄市,55-64歲,女,未詳,0,113Y12M
64000,高雄市,55-64歲,女,碩士,44,113Y12M
64000,高雄市,55-64歲,女,自修,1,113Y12M
64000,高雄市,55-64歲,女,高中職,706,113Y12M
64000,高雄市,55-64歲,男,不識字,1,113Y12M
64000,高雄市,55-64歲,男,博士,9,113Y12M
64000,高雄市,55-64歲,男,國中初職,457,113Y12M
64000,高雄市,55-64歲,男,大學院校,109,113Y12M
64000,高雄市,55-64歲,男,專科,154,113Y12M
64000,高雄市,55-64歲,男,小學,202,113Y12M
64000,高雄市,55-64歲,男,未詳,0,113Y12M
64000,高雄市,55-64歲,男,碩士,47,113Y12M
64000,高雄市,55-64歲,男,自修,0,113Y12M
64000,高雄市,55-64歲,男,高中職,628,113Y12M
64000,高雄市,65歲以上,女,不識字,30,113Y12M
64000,高雄市,65歲以上,女,博士,0,113Y12M
64000,高雄市,65歲以上,女,國中初職,352,113Y12M
64000,高雄市,65歲以上,女,大學院校,34,113Y12M
64000,高雄市,65歲以上,女,專科,33,113Y12M
64000,高雄市,65歲以上,女,小學,1514,113Y12M
64000,高雄市,65歲以上,女,未詳,0,113Y12M
64000,高雄市,65歲以上,女,碩士,8,113Y12M
64000,高雄市,65歲以上,女,自修,7,113Y12M
64000,高雄市,65歲以上,女,高中職,226,113Y12M
64000,高雄市,65歲以上,男,不識字,5,113Y12M
64000,高雄市,65歲以上,男,博士,3,113Y12M
64000,高雄市,65歲以上,男,國中初職,180,113Y12M
64000,高雄市,65歲以上,男,大學院校,46,113Y12M
64000,高雄市,65歲以上,男,專科,92,113Y12M
64000,高雄市,65歲以上,男,小學,403,113Y12M
64000,高雄市,65歲以上,男,未詳,0,113Y12M
64000,高雄市,65歲以上,男,碩士,19,113Y12M
64000,高雄市,65歲以上,男,自修,1,113Y12M
64000,高雄市,65歲以上,男,高中職,262,113Y12M
65000,新北市,15-24歲,女,不識字,0,113Y12M
65000,新北市,15-24歲,女,博士,0,113Y12M
65000,新北市,15-24歲,女,國中初職,210,113Y12M
65000,新北市,15-24歲,女,大學院校,1687,113Y12M
65000,新北市,15-24歲,女,專科,522,113Y12M
65000,新北市,15-24歲,女,小學,21,113Y12M
65000,新北市,15-24歲,女,未詳,0,113Y12M
65000,新北市,15-24歲,女,碩士,34,113Y12M
65000,新北市,15-24歲,女,自修,0,113Y12M
65000,新北市,15-24歲,女,高中職,1896,113Y12M
65000,新北市,15-24歲,男,不識字,0,113Y12M
65000,新北市,15-24歲,男,博士,0,113Y12M
65000,新北市,15-24歲,男,國中初職,239,113Y12M
65000,新北市,15-24歲,男,大學院校,1648,113Y12M
65000,新北市,15-24歲,男,專科,194,113Y12M
65000,新北市,15-24歲,男,小學,17,113Y12M
65000,新北市,15-24歲,男,未詳,0,113Y12M
65000,新北市,15-24歲,男,碩士,34,113Y12M
65000,新北市,15-24歲,男,自修,0,113Y12M
65000,新北市,15-24歲,男,高中職,2407,113Y12M
65000,新北市,25-34歲,女,不識字,0,113Y12M
65000,新北市,25-34歲,女,博士,6,113Y12M
65000,新北市,25-34歲,女,國中初職,200,113Y12M
65000,新北市,25-34歲,女,大學院校,3107,113Y12M
65000,新北市,25-34歲,女,專科,471,113Y12M
65000,新北市,25-34歲,女,小學,1,113Y12M
65000,新北市,25-34歲,女,未詳,0,113Y12M
65000,新北市,25-34歲,女,碩士,196,113Y12M
65000,新北市,25-34歲,女,自修,0,113Y12M
65000,新北市,25-34歲,女,高中職,1589,113Y12M
65000,新北市,25-34歲,男,不識字,0,113Y12M
65000,新北市,25-34歲,男,博士,6,113Y12M
65000,新北市,25-34歲,男,國中初職,335,113Y12M
65000,新北市,25-34歲,男,大學院校,2534,113Y12M
65000,新北市,25-34歲,男,專科,307,113Y12M
65000,新北市,25-34歲,男,小學,1,113Y12M
65000,新北市,25-34歲,男,未詳,0,113Y12M
65000,新北市,25-34歲,男,碩士,191,113Y12M
65000,新北市,25-34歲,男,自修,0,113Y12M
65000,新北市,25-34歲,男,高中職,1973,113Y12M
65000,新北市,35-44歲,女,不識字,1,113Y12M
65000,新北市,35-44歲,女,博士,11,113Y12M
65000,新北市,35-44歲,女,國中初職,587,113Y12M
65000,新北市,35-44歲,女,大學院校,1580,113Y12M
65000,新北市,35-44歲,女,專科,761,113Y12M
65000,新北市,35-44歲,女,小學,25,113Y12M
65000,新北市,35-44歲,女,未詳,0,113Y12M
65000,新北市,35-44歲,女,碩士,164,113Y12M
65000,新北市,35-44歲,女,自修,0,113Y12M
65000,新北市,35-44歲,女,高中職,2054,113Y12M
65000,新北市,35-44歲,男,不識字,1,113Y12M
65000,新北市,35-44歲,男,博士,10,113Y12M
65000,新北市,35-44歲,男,國中初職,620,113Y12M
65000,新北市,35-44歲,男,大學院校,1153,113Y12M
65000,新北市,35-44歲,男,專科,467,113Y12M
65000,新北市,35-44歲,男,小學,36,113Y12M
65000,新北市,35-44歲,男,未詳,0,113Y12M
65000,新北市,35-44歲,男,碩士,200,113Y12M
65000,新北市,35-44歲,男,自修,0,113Y12M
65000,新北市,35-44歲,男,高中職,1968,113Y12M
65000,新北市,45-54歲,女,不識字,2,113Y12M
65000,新北市,45-54歲,女,博士,10,113Y12M
65000,新北市,45-54歲,女,國中初職,1037,113Y12M
65000,新北市,45-54歲,女,大學院校,553,113Y12M
65000,新北市,45-54歲,女,專科,678,113Y12M
65000,新北市,45-54歲,女,小學,96,113Y12M
65000,新北市,45-54歲,女,未詳,0,113Y12M
65000,新北市,45-54歲,女,碩士,142,113Y12M
65000,新北市,45-54歲,女,自修,0,113Y12M
65000,新北市,45-54歲,女,高中職,2199,113Y12M
65000,新北市,45-54歲,男,不識字,0,113Y12M
65000,新北市,45-54歲,男,博士,14,113Y12M
65000,新北市,45-54歲,男,國中初職,823,113Y12M
65000,新北市,45-54歲,男,大學院校,314,113Y12M
65000,新北市,45-54歲,男,專科,455,113Y12M
65000,新北市,45-54歲,男,小學,65,113Y12M
65000,新北市,45-54歲,男,未詳,0,113Y12M
65000,新北市,45-54歲,男,碩士,125,113Y12M
65000,新北市,45-54歲,男,自修,0,113Y12M
65000,新北市,45-54歲,男,高中職,1545,113Y12M
65000,新北市,55-64歲,女,不識字,6,113Y12M
65000,新北市,55-64歲,女,博士,4,113Y12M
65000,新北市,55-64歲,女,國中初職,1591,113Y12M
65000,新北市,55-64歲,女,大學院校,239,113Y12M
65000,新北市,55-64歲,女,專科,223,113Y12M
65000,新北市,55-64歲,女,小學,439,113Y12M
65000,新北市,55-64歲,女,未詳,0,113Y12M
65000,新北市,55-64歲,女,碩士,66,113Y12M
65000,新北市,55-64歲,女,自修,1,113Y12M
65000,新北市,55-64歲,女,高中職,1408,113Y12M
65000,新北市,55-64歲,男,不識字,2,113Y12M
65000,新北市,55-64歲,男,博士,16,113Y12M
65000,新北市,55-64歲,男,國中初職,914,113Y12M
65000,新北市,55-64歲,男,大學院校,133,113Y12M
65000,新北市,55-64歲,男,專科,229,113Y12M
65000,新北市,55-64歲,男,小學,153,113Y12M
65000,新北市,55-64歲,男,未詳,0,113Y12M
65000,新北市,55-64歲,男,碩士,45,113Y12M
65000,新北市,55-64歲,男,自修,2,113Y12M
65000,新北市,55-64歲,男,高中職,971,113Y12M
65000,新北市,65歲以上,女,不識字,30,113Y12M
65000,新北市,65歲以上,女,博士,0,113Y12M
65000,新北市,65歲以上,女,國中初職,766,113Y12M
65000,新北市,65歲以上,女,大學院校,61,113Y12M
65000,新北市,65歲以上,女,專科,69,113Y12M
65000,新北市,65歲以上,女,小學,1255,113Y12M
65000,新北市,65歲以上,女,未詳,0,113Y12M
65000,新北市,65歲以上,女,碩士,11,113Y12M
65000,新北市,65歲以上,女,自修,8,113Y12M
65000,新北市,65歲以上,女,高中職,439,113Y12M
65000,新北市,65歲以上,男,不識字,7,113Y12M
65000,新北市,65歲以上,男,博士,2,113Y12M
65000,新北市,65歲以上,男,國中初職,429,113Y12M
65000,新北市,65歲以上,男,大學院校,81,113Y12M
65000,新北市,65歲以上,男,專科,97,113Y12M
65000,新北市,65歲以上,男,小學,591,113Y12M
65000,新北市,65歲以上,男,未詳,0,113Y12M
65000,新北市,65歲以上,男,碩士,21,113Y12M
65000,新北市,65歲以上,男,自修,3,113Y12M
65000,新北市,65歲以上,男,高中職,452,113Y12M
66000,臺中市,15-24歲,女,不識字,0,113Y12M
66000,臺中市,15-24歲,女,博士,0,113Y12M
66000,臺中市,15-24歲,女,國中初職,137,113Y12M
66000,臺中市,15-24歲,女,大學院校,1165,113Y12M
66000,臺中市,15-24歲,女,專科,404,113Y12M
66000,臺中市,15-24歲,女,小學,25,113Y12M
66000,臺中市,15-24歲,女,未詳,0,113Y12M
66000,臺中市,15-24歲,女,碩士,17,113Y12M
66000,臺中市,15-24歲,女,自修,0,113Y12M
66000,臺中市,15-24歲,女,高中職,1376,113Y12M
66000,臺中市,15-24歲,男,不識字,0,113Y12M
66000,臺中市,15-24歲,男,博士,0,113Y12M
66000,臺中市,15-24歲,男,國中初職,172,113Y12M
66000,臺中市,15-24歲,男,大學院校,1012,113Y12M
66000,臺中市,15-24歲,男,專科,114,113Y12M
66000,臺中市,15-24歲,男,小學,20,113Y12M
66000,臺中市,15-24歲,男,未詳,0,113Y12M
66000,臺中市,15-24歲,男,碩士,24,113Y12M
66000,臺中市,15-24歲,男,自修,0,113Y12M
66000,臺中市,15-24歲,男,高中職,1792,113Y12M
66000,臺中市,25-34歲,女,不識字,0,113Y12M
66000,臺中市,25-34歲,女,博士,2,113Y12M
66000,臺中市,25-34歲,女,國中初職,136,113Y12M
66000,臺中市,25-34歲,女,大學院校,1952,113Y12M
66000,臺中市,25-34歲,女,專科,306,113Y12M
66000,臺中市,25-34歲,女,小學,0,113Y12M
66000,臺中市,25-34歲,女,未詳,0,113Y12M
66000,臺中市,25-34歲,女,碩士,159,113Y12M
66000,臺中市,25-34歲,女,自修,0,113Y12M
66000,臺中市,25-34歲,女,高中職,1110,113Y12M
66000,臺中市,25-34歲,男,不識字,0,113Y12M
66000,臺中市,25-34歲,男,博士,3,113Y12M
66000,臺中市,25-34歲,男,國中初職,172,113Y12M
66000,臺中市,25-34歲,男,大學院校,1561,113Y12M
66000,臺中市,25-34歲,男,專科,178,113Y12M
66000,臺中市,25-34歲,男,小學,3,113Y12M
66000,臺中市,25-34歲,男,未詳,0,113Y12M
66000,臺中市,25-34歲,男,碩士,147,113Y12M
66000,臺中市,25-34歲,男,自修,0,113Y12M
66000,臺中市,25-34歲,男,高中職,1513,113Y12M
66000,臺中市,35-44歲,女,不識字,2,113Y12M
66000,臺中市,35-44歲,女,博士,13,113Y12M
66000,臺中市,35-44歲,女,國中初職,388,113Y12M
66000,臺中市,35-44歲,女,大學院校,990,113Y12M
66000,臺中市,35-44歲,女,專科,425,113Y12M
66000,臺中市,35-44歲,女,小學,19,113Y12M
66000,臺中市,35-44歲,女,未詳,0,113Y12M
66000,臺中市,35-44歲,女,碩士,153,113Y12M
66000,臺中市,35-44歲,女,自修,0,113Y12M
66000,臺中市,35-44歲,女,高中職,1245,113Y12M
66000,臺中市,35-44歲,男,不識字,3,113Y12M
66000,臺中市,35-44歲,男,博士,7,113Y12M
66000,臺中市,35-44歲,男,國中初職,399,113Y12M
66000,臺中市,35-44歲,男,大學院校,692,113Y12M
66000,臺中市,35-44歲,男,專科,223,113Y12M
66000,臺中市,35-44歲,男,小學,19,113Y12M
66000,臺中市,35-44歲,男,未詳,0,113Y12M
66000,臺中市,35-44歲,男,碩士,123,113Y12M
66000,臺中市,35-44歲,男,自修,0,113Y12M
66000,臺中市,35-44歲,男,高中職,1256,113Y12M
66000,臺中市,45-54歲,女,不識字,1,113Y12M
66000,臺中市,45-54歲,女,博士,9,113Y12M
66000,臺中市,45-54歲,女,國中初職,639,113Y12M
66000,臺中市,45-54歲,女,大學院校,279,113Y12M
66000,臺中市,45-54歲,女,專科,324,113Y12M
66000,臺中市,45-54歲,女,小學,97,113Y12M
66000,臺中市,45-54歲,女,未詳,0,113Y12M
66000,臺中市,45-54歲,女,碩士,115,113Y12M
66000,臺中市,45-54歲,女,自修,1,113Y12M
66000,臺中市,45-54歲,女,高中職,1199,113Y12M
66000,臺中市,45-54歲,男,不識字,1,113Y12M
66000,臺中市,45-54歲,男,博士,12,113Y12M
66000,臺中市,45-54歲,男,國中初職,513,113Y12M
66000,臺中市,45-54歲,男,大學院校,168,113Y12M
66000,臺中市,45-54歲,男,專科,226,113Y12M
66000,臺中市,45-54歲,男,小學,43,113Y12M
66000,臺中市,45-54歲,男,未詳,0,113Y12M
66000,臺中市,45-54歲,男,碩士,70,113Y12M
66000,臺中市,45-54歲,男,自修,0,113Y12M
66000,臺中市,45-54歲,男,高中職,856,113Y12M
66000,臺中市,55-64歲,女,不識字,3,113Y12M
66000,臺中市,55-64歲,女,博士,4,113Y12M
66000,臺中市,55-64歲,女,國中初職,973,113Y12M
66000,臺中市,55-64歲,女,大學院校,140,113Y12M
66000,臺中市,55-64歲,女,專科,139,113Y12M
66000,臺中市,55-64歲,女,小學,325,113Y12M
66000,臺中市,55-64歲,女,未詳,0,113Y12M
66000,臺中市,55-64歲,女,碩士,54,113Y12M
66000,臺中市,55-64歲,女,自修,1,113Y12M
66000,臺中市,55-64歲,女,高中職,789,113Y12M
66000,臺中市,55-64歲,男,不識字,2,113Y12M
66000,臺中市,55-64歲,男,博士,6,113Y12M
66000,臺中市,55-64歲,男,國中初職,461,113Y12M
66000,臺中市,55-64歲,男,大學院校,76,113Y12M
66000,臺中市,55-64歲,男,專科,151,113Y12M
66000,臺中市,55-64歲,男,小學,146,113Y12M
66000,臺中市,55-64歲,男,未詳,0,113Y12M
66000,臺中市,55-64歲,男,碩士,51,113Y12M
66000,臺中市,55-64歲,男,自修,0,113Y12M
66000,臺中市,55-64歲,男,高中職,635,113Y12M
66000,臺中市,65歲以上,女,不識字,18,113Y12M
66000,臺中市,65歲以上,女,博士,1,113Y12M
66000,臺中市,65歲以上,女,國中初職,359,113Y12M
66000,臺中市,65歲以上,女,大學院校,42,113Y12M
66000,臺中市,65歲以上,女,專科,52,113Y12M
66000,臺中市,65歲以上,女,小學,858,113Y12M
66000,臺中市,65歲以上,女,未詳,0,113Y12M
66000,臺中市,65歲以上,女,碩士,9,113Y12M
66000,臺中市,65歲以上,女,自修,9,113Y12M
66000,臺中市,65歲以上,女,高中職,277,113Y12M
66000,臺中市,65歲以上,男,不識字,1,113Y12M
66000,臺中市,65歲以上,男,博士,6,113Y12M
66000,臺中市,65歲以上,男,國中初職,211,113Y12M
66000,臺中市,65歲以上,男,大學院校,57,113Y12M
66000,臺中市,65歲以上,男,專科,69,113Y12M
66000,臺中市,65歲以上,男,小學,268,113Y12M
66000,臺中市,65歲以上,男,未詳,0,113Y12M
66000,臺中市,65歲以上,男,碩士,7,113Y12M
66000,臺中市,65歲以上,男,自修,1,113Y12M
66000,臺中市,65歲以上,男,高中職,258,113Y12M
67000,臺南市,15-24歲,女,不識字,0,113Y12M
67000,臺南市,15-24歲,女,博士,0,113Y12M
67000,臺南市,15-24歲,女,國中初職,44,113Y12M
67000,臺南市,15-24歲,女,大學院校,297,113Y12M
67000,臺南市,15-24歲,女,專科,119,113Y12M
67000,臺南市,15-24歲,女,小學,5,113Y12M
67000,臺南市,15-24歲,女,未詳,0,113Y12M
67000,臺南市,15-24歲,女,碩士,11,113Y12M
67000,臺南市,15-24歲,女,自修,0,113Y12M
67000,臺南市,15-24歲,女,高中職,291,113Y12M
67000,臺南市,15-24歲,男,不識字,0,113Y12M
67000,臺南市,15-24歲,男,博士,0,113Y12M
67000,臺南市,15-24歲,男,國中初職,47,113Y12M
67000,臺南市,15-24歲,男,大學院校,309,113Y12M
67000,臺南市,15-24歲,男,專科,46,113Y12M
67000,臺南市,15-24歲,男,小學,3,113Y12M
67000,臺南市,15-24歲,男,未詳,0,113Y12M
67000,臺南市,15-24歲,男,碩士,12,113Y12M
67000,臺南市,15-24歲,男,自修,0,113Y12M
67000,臺南市,15-24歲,男,高中職,384,113Y12M
67000,臺南市,25-34歲,女,不識字,0,113Y12M
67000,臺南市,25-34歲,女,博士,3,113Y12M
67000,臺南市,25-34歲,女,國中初職,22,113Y12M
67000,臺南市,25-34歲,女,大學院校,601,113Y12M
67000,臺南市,25-34歲,女,專科,70,113Y12M
67000,臺南市,25-34歲,女,小學,0,113Y12M
67000,臺南市,25-34歲,女,未詳,0,113Y12M
67000,臺南市,25-34歲,女,碩士,47,113Y12M
67000,臺南市,25-34歲,女,自修,1,113Y12M
67000,臺南市,25-34歲,女,高中職,218,113Y12M
67000,臺南市,25-34歲,男,不識字,0,113Y12M
67000,臺南市,25-34歲,男,博士,0,113Y12M
67000,臺南市,25-34歲,男,國中初職,26,113Y12M
67000,臺南市,25-34歲,男,大學院校,420,113Y12M
67000,臺南市,25-34歲,男,專科,46,113Y12M
67000,臺南市,25-34歲,男,小學,1,113Y12M
67000,臺南市,25-34歲,男,未詳,0,113Y12M
67000,臺南市,25-34歲,男,碩士,51,113Y12M
67000,臺南市,25-34歲,男,自修,0,113Y12M
67000,臺南市,25-34歲,男,高中職,245,113Y12M
67000,臺南市,35-44歲,女,不識字,0,113Y12M
67000,臺南市,35-44歲,女,博士,2,113Y12M
67000,臺南市,35-44歲,女,國中初職,111,113Y12M
67000,臺南市,35-44歲,女,大學院校,360,113Y12M
67000,臺南市,35-44歲,女,專科,92,113Y12M
67000,臺南市,35-44歲,女,小學,2,113Y12M
67000,臺南市,35-44歲,女,未詳,0,113Y12M
67000,臺南市,35-44歲,女,碩士,63,113Y12M
67000,臺南市,35-44歲,女,自修,0,113Y12M
67000,臺南市,35-44歲,女,高中職,297,113Y12M
67000,臺南市,35-44歲,男,不識字,0,113Y12M
67000,臺南市,35-44歲,男,博士,2,113Y12M
67000,臺南市,35-44歲,男,國中初職,73,113Y12M
67000,臺南市,35-44歲,男,大學院校,241,113Y12M
67000,臺南市,35-44歲,男,專科,43,113Y12M
67000,臺南市,35-44歲,男,小學,3,113Y12M
67000,臺南市,35-44歲,男,未詳,0,113Y12M
67000,臺南市,35-44歲,男,碩士,48,113Y12M
67000,臺南市,35-44歲,男,自修,0,113Y12M
67000,臺南市,35-44歲,男,高中職,233,113Y12M
67000,臺南市,45-54歲,女,不識字,0,113Y12M
67000,臺南市,45-54歲,女,博士,4,113Y12M
67000,臺南市,45-54歲,女,國中初職,149,113Y12M
67000,臺南市,45-54歲,女,大學院校,134,113Y12M
67000,臺南市,45-54歲,女,專科,119,113Y12M
67000,臺南市,45-54歲,女,小學,23,113Y12M
67000,臺南市,45-54歲,女,未詳,0,113Y12M
67000,臺南市,45-54歲,女,碩士,41,113Y12M
67000,臺南市,45-54歲,女,自修,0,113Y12M
67000,臺南市,45-54歲,女,高中職,313,113Y12M
67000,臺南市,45-54歲,男,不識字,0,113Y12M
67000,臺南市,45-54歲,男,博士,5,113Y12M
67000,臺南市,45-54歲,男,國中初職,92,113Y12M
67000,臺南市,45-54歲,男,大學院校,59,113Y12M
67000,臺南市,45-54歲,男,專科,58,113Y12M
67000,臺南市,45-54歲,男,小學,15,113Y12M
67000,臺南市,45-54歲,男,未詳,0,113Y12M
67000,臺南市,45-54歲,男,碩士,29,113Y12M
67000,臺南市,45-54歲,男,自修,0,113Y12M
67000,臺南市,45-54歲,男,高中職,178,113Y12M
67000,臺南市,55-64歲,女,不識字,0,113Y12M
67000,臺南市,55-64歲,女,博士,3,113Y12M
67000,臺南市,55-64歲,女,國中初職,189,113Y12M
67000,臺南市,55-64歲,女,大學院校,52,113Y12M
67000,臺南市,55-64歲,女,專科,33,113Y12M
67000,臺南市,55-64歲,女,小學,110,113Y12M
67000,臺南市,55-64歲,女,未詳,0,113Y12M
67000,臺南市,55-64歲,女,碩士,14,113Y12M
67000,臺南市,55-64歲,女,自修,0,113Y12M
67000,臺南市,55-64歲,女,高中職,179,113Y12M
67000,臺南市,55-64歲,男,不識字,1,113Y12M
67000,臺南市,55-64歲,男,博士,1,113Y12M
67000,臺南市,55-64歲,男,國中初職,78,113Y12M
67000,臺南市,55-64歲,男,大學院校,27,113Y12M
67000,臺南市,55-64歲,男,專科,29,113Y12M
67000,臺南市,55-64歲,男,小學,22,113Y12M
67000,臺南市,55-64歲,男,未詳,0,113Y12M
67000,臺南市,55-64歲,男,碩士,8,113Y12M
67000,臺南市,55-64歲,男,自修,0,113Y12M
67000,臺南市,55-64歲,男,高中職,107,113Y12M
67000,臺南市,65歲以上,女,不識字,7,113Y12M
67000,臺南市,65歲以上,女,博士,1,113Y12M
67000,臺南市,65歲以上,女,國中初職,78,113Y12M
67000,臺南市,65歲以上,女,大學院校,19,113Y12M
67000,臺南市,65歲以上,女,專科,10,113Y12M
67000,臺南市,65歲以上,女,小學,298,113Y12M
67000,臺南市,65歲以上,女,未詳,0,113Y12M
67000,臺南市,65歲以上,女,碩士,5,113Y12M
67000,臺南市,65歲以上,女,自修,0,113Y12M
67000,臺南市,65歲以上,女,高中職,57,113Y12M
67000,臺南市,65歲以上,男,不識字,0,113Y12M
67000,臺南市,65歲以上,男,博士,0,113Y12M
67000,臺南市,65歲以上,男,國中初職,20,113Y12M
67000,臺南市,65歲以上,男,大學院校,19,113Y12M
67000,臺南市,65歲以上,男,專科,11,113Y12M
67000,臺南市,65歲以上,男,小學,39,113Y12M
67000,臺南市,65歲以上,男,未詳,0,113Y12M
67000,臺南市,65歲以上,男,碩士,4,113Y12M
67000,臺南市,65歲以上,男,自修,1,113Y12M
67000,臺南市,65歲以上,男,高中職,33,113Y12M
68000,桃園市,15-24歲,女,不識字,0,113Y12M
68000,桃園市,15-24歲,女,博士,1,113Y12M
68000,桃園市,15-24歲,女,國中初職,361,113Y12M
68000,桃園市,15-24歲,女,大學院校,2384,113Y12M
68000,桃園市,15-24歲,女,專科,818,113Y12M
68000,桃園市,15-24歲,女,小學,26,113Y12M
68000,桃園市,15-24歲,女,未詳,0,113Y12M
68000,桃園市,15-24歲,女,碩士,38,113Y12M
68000,桃園市,15-24歲,女,自修,0,113Y12M
68000,桃園市,15-24歲,女,高中職,2751,113Y12M
68000,桃園市,15-24歲,男,不識字,0,113Y12M
68000,桃園市,15-24歲,男,博士,0,113Y12M
68000,桃園市,15-24歲,男,國中初職,476,113Y12M
68000,桃園市,15-24歲,男,大學院校,2308,113Y12M
68000,桃園市,15-24歲,男,專科,210,113Y12M
68000,桃園市,15-24歲,男,小學,20,113Y12M
68000,桃園市,15-24歲,男,未詳,0,113Y12M
68000,桃園市,15-24歲,男,碩士,53,113Y12M
68000,桃園市,15-24歲,男,自修,0,113Y12M
68000,桃園市,15-24歲,男,高中職,3811,113Y12M
68000,桃園市,25-34歲,女,不識字,1,113Y12M
68000,桃園市,25-34歲,女,博士,1,113Y12M
68000,桃園市,25-34歲,女,國中初職,380,113Y12M
68000,桃園市,25-34歲,女,大學院校,3685,113Y12M
68000,桃園市,25-34歲,女,專科,772,113Y12M
68000,桃園市,25-34歲,女,小學,2,113Y12M
68000,桃園市,25-34歲,女,未詳,0,113Y12M
68000,桃園市,25-34歲,女,碩士,238,113Y12M
68000,桃園市,25-34歲,女,自修,0,113Y12M
68000,桃園市,25-34歲,女,高中職,2650,113Y12M
68000,桃園市,25-34歲,男,不識字,0,113Y12M
68000,桃園市,25-34歲,男,博士,5,113Y12M
68000,桃園市,25-34歲,男,國中初職,553,113Y12M
68000,桃園市,25-34歲,男,大學院校,3050,113Y12M
68000,桃園市,25-34歲,男,專科,321,113Y12M
68000,桃園市,25-34歲,男,小學,10,113Y12M
68000,桃園市,25-34歲,男,未詳,0,113Y12M
68000,桃園市,25-34歲,男,碩士,223,113Y12M
68000,桃園市,25-34歲,男,自修,0,113Y12M
68000,桃園市,25-34歲,男,高中職,3373,113Y12M
68000,桃園市,35-44歲,女,不識字,0,113Y12M
68000,桃園市,35-44歲,女,博士,7,113Y12M
68000,桃園市,35-44歲,女,國中初職,1078,113Y12M
68000,桃園市,35-44歲,女,大學院校,1836,113Y12M
68000,桃園市,35-44歲,女,專科,817,113Y12M
68000,桃園市,35-44歲,女,小學,70,113Y12M
68000,桃園市,35-44歲,女,未詳,0,113Y12M
68000,桃園市,35-44歲,女,碩士,191,113Y12M
68000,桃園市,35-44歲,女,自修,0,113Y12M
68000,桃園市,35-44歲,女,高中職,2985,113Y12M
68000,桃園市,35-44歲,男,不識字,0,113Y12M
68000,桃園市,35-44歲,男,博士,15,113Y12M
68000,桃園市,35-44歲,男,國中初職,1081,113Y12M
68000,桃園市,35-44歲,男,大學院校,1451,113Y12M
68000,桃園市,35-44歲,男,專科,418,113Y12M
68000,桃園市,35-44歲,男,小學,69,113Y12M
68000,桃園市,35-44歲,男,未詳,0,113Y12M
68000,桃園市,35-44歲,男,碩士,173,113Y12M
68000,桃園市,35-44歲,男,自修,2,113Y12M
68000,桃園市,35-44歲,男,高中職,2973,113Y12M
68000,桃園市,45-54歲,女,不識字,5,113Y12M
68000,桃園市,45-54歲,女,博士,5,113Y12M
